Biome,Surface Count,Surface %,Subsurface Count,Subsurface %,First X,First Z
DESERT_SPIKES_GOLD,3894138,0.5942,0,0.0000,-406912,-408288
DESERT_TERRACES,436824,0.0667,0,0.0000,-409600,-388544
DIKSAM_PLATEAU,748665,0.1142,0,0.0000,-408512,-390560
DIORITE_MINES,0,0.0000,8635795,1.3177,-409600,-409088
DRIPSTONE_BARRENS,875746,0.1336,668736,0.1020,-408928,-409312
DRY_FIR_FIELDS,5137424,0.7839,3,0.0000,-409120,-408864
DRY_PALM_FOREST,1618835,0.2470,0,0.0000,-407104,-388896
DRY_TEMPERATE_MOUNTAINS,2106551,0.3214,0,0.0000,-406400,-409376
DRY_TEMPERATE_WHITE_MOUNTAINS,1997833,0.3048,0,0.0000,-408128,-409248
DRY_WOODLANDS,3453404,0.5269,0,0.0000,-406592,-383776
DRYBRUSH,5344189,0.8155,0,0.0000,-406112,-409472
ENCHANTED_CAVERNS,0,0.0000,17329890,2.6443,-408096,-409216
ENCHANTED_WOODLANDS,560621,0.0855,0,0.0000,-409600,-386624
ERUPTED_VOLCANO,3480151,0.5310,0,0.0000,-405600,-409600
FIR_FIELDS,1985884,0.3030,11,0.0000,-409600,-408064
FIR_HIGHLANDS,748354,0.1142,168,0.0000,-407712,-391808
FIRMIHIN_FOREST,3441886,0.5252,0,0.0000,-406688,-409024
FLOWERING_FOREST,3259535,0.4974,0,0.0000,-405536,-406592
FOLIAGE_FORTRESS_INNER,167531,0.0256,0,0.0000,-406400,-404000
FOLIAGE_FORTRESS_MIDDLE,899367,0.1372,0,0.0000,-406336,-404064
FOLIAGE_FORTRESS_OUTER,1273752,0.1944,0,0.0000,-406368,-404096
FOSSILIZED_FENLANDS,4503233,0.6871,10,0.0000,-408416,-409600
FRIGID_WASTELANDS,2344150,0.3577,342,0.0001,-406272,-400736
FROSTBOUND_CHASMS,742620,0.1133,568067,0.0867,-408224,-399328
FROSTCOATED_BOG,1527932,0.2331,0,0.0000,-408992,-402528
FROSTY_FINGERS,3172695,0.4841,359721,0.0549,-405664,-405216
FROZEN_BEACH,159986,0.0244,5328,0.0008,-406240,-405408
FROZEN_DEEP_DEPTHS,745487,0.1138,652839,0.0996,-409536,-401248
FROZEN_DEEP_DEPTHS_TRENCH,22627,0.0035,19762,0.0030,-409376,-401248
FROZEN_DEEP_OCEAN,781012,0.1192,681924,0.1041,-409312,-400992
FROZEN_DEEP_OCEAN_VENTS,63749,0.0097,17891,0.0027,-405888,-405440
FROZEN_FUNGI,3615909,0.5517,3329,0.0005,-405824,-405504
FROZEN_ISLAND_SHALLOWS,280127,0.0427,147933,0.0226,-409088,-400608
FROZEN_MARSH,1439937,0.2197,283,0.0000,-408544,-398432
FROZEN_OCEAN,4775784,0.7287,1497177,0.2285,-405920,-405472
FROZEN_OCEAN_OVERHANGS,93935,0.0143,15101,0.0023,-406016,-364960
FROZEN_OCEAN_SLOPES,1673726,0.2554,963818,0.1471,-408832,-400512
FROZEN_OCEAN_TRENCH,126345,0.0193,35742,0.0055,-405856,-405088
FROZEN_SPIRES,2936264,0.4480,329269,0.0502,-405536,-404384
FUNGAL_CAVERNS,0,0.0000,8709253,1.3289,-406848,-406976
FUNGAL_UNDERGROWTH,0,0.0000,8625523,1.3162,-409088,-407968
GLACIAL_OVERHANGS,1231679,0.1879,47899,0.0073,-405632,-405568
GLOOMY_GORGE,3300152,0.5036,0,0.0000,-406464,-409536
GRANITE_MINES,0,0.0000,8607879,1.3135,-408608,-409600
GRASS_SAVANNA,3256579,0.4969,0,0.0000,-405696,-392160
HIGHLANDS,1025252,0.1564,0,0.0000,-407008,-401696
HONEY_GROTTO,0,0.0000,8618431,1.3151,-409120,-409568
ICE_CAPS,1801984,0.2750,463823,0.0708,-407744,-375936
ICE_SPIKES,2850120,0.4349,317963,0.0485,-405760,-404832
ICEBERG_OCEAN,12025932,1.8350,6884323,1.0505,-409312,-407040
ICEBOUND_JUNGLE,2170649,0.3312,0,0.0000,-405664,-404064
ICY_INCISIONS,4772890,0.7283,0,0.0000,-409248,-408896
INFERNO_ISLES,0,0.0000,17153649,2.6174,-408320,-409600
ISLAND_SHALLOWS,890141,0.1358,484769,0.0740,-406976,-397984
JUNGLE,4181956,0.6381,0,0.0000,-407744,-403616
JUNGLE_CAVERNS,0,0.0000,17266692,2.6347,-407424,-409600
JUNGLE_CAVES,0,0.0000,25971861,3.9630,-408384,-409600
KELP_FOREST,6229124,0.9505,1200861,0.1832,-407968,-404384
KELP_FOREST_GRAVEL,15183670,2.3168,2948567,0.4499,-409504,-408384
LAND_GLACIER,2947339,0.4497,323843,0.0494,-405952,-405280
LAVA_TUBES,0,0.0000,3162525,0.4826,-405536,-409504
LAVENDER_CAVERNS,0,0.0000,34707045,5.2959,-405696,-409440
LAVENDER_CRAGS,666077,0.1016,106,0.0000,-408064,-371296
LAVENDER_FIELDS,1031339,0.1574,0,0.0000,-406048,-405856
LUSH_CAVES,0,0.0000,8643641,1.3189,-409568,-408096
LUSH_LOOPS,2812126,0.4291,0,0.0000,-408352,-378752
LUSH_SEA_CAVES,189454,0.0289,0,0.0000,-405568,-392320
MANGROVE_CAVERNS,0,0.0000,8620571,1.3154,-408864,-407456
MANGROVE_SWAMP,701031,0.1070,612321,0.0934,-407936,-388000
MAPLE_CAVERNS,0,0.0000,17249862,2.6321,-409184,-408864
MAPLE_GROVE,2267288,0.3460,8,0.0000,-408288,-409600
MAPLE_WOODLANDS,1873600,0.2859,208,0.0000,-405536,-403744
MARBLE_MINES,0,0.0000,8676871,1.3240,-409600,-408832
MARINE_MONOLITHS,4254229,0.6491,4216714,0.6434,-409248,-408032
MARSH,1502973,0.2293,0,0.0000,-408480,-404736
MESA_MONUMENTS,5276583,0.8051,0,0.0000,-405568,-409248
MONSOON_FOREST,4722749,0.7206,0,0.0000,-407040,-403296
MONTANE_FOREST,3719292,0.5675,207,0.0000,-409376,-409600
MOORLAND,4022793,0.6138,0,0.0000,-407200,-409152
MOUNTAIN_MIRRORS,1333018,0.2034,236285,0.0361,-408128,-376192
MOUNTAINS,2825780,0.4312,3,0.0000,-406208,-407008
MUDDY_COASTS,934934,0.1427,0,0.0000,-407744,-403776
MURKY_MARSHLANDS,1419186,0.2166,1266485,0.1933,-406400,-404480
MUSHROOM_COAST,49970,0.0076,0,0.0000,-408576,-381760
MUSHROOM_FIELDS,1484518,0.2265,0,0.0000,-405760,-366624
MUSKEG,584754,0.0892,0,0.0000,-408032,-369920
OAK_CAVERNS,0,0.0000,25942760,3.9586,-409600,-409600
OAK_FOREST,3813595,0.5819,0,0.0000,-407552,-409248
OAK_SAVANNA,5003465,0.7635,0,0.0000,-406720,-404512
OAK_WOODLANDS,3558148,0.5429,363,0.0001,-409312,-409600
OASIS,37848,0.0058,0,0.0000,-407136,-392448
OASIS_OUTER,415916,0.0635,0,0.0000,-407264,-392672
OCEAN,5751043,0.8775,3276383,0.4999,-407936,-404448
OCEAN_OVERHANGS,138526,0.0211,27836,0.0042,-407968,-339744
OCEAN_SLOPES,5924559,0.9040,3371052,0.5144,-407648,-404352
OCEAN_TRENCH,1173783,0.1791,346961,0.0529,-409280,-408320
OLD_GROWTH_SEQUOIA_FOREST,3277392,0.5001,6,0.0000,-407648,-409600
ORANGE_ARID_PALE_GARDEN,589924,0.0900,0,0.0000,-406336,-361312
ORANGE_ARID_PALE_GARDEN_COAST,7886,0.0012,0,0.0000,-406208,-361312
ORANGE_DESERT,1868736,0.2851,0,0.0000,-405984,-409088
ORANGE_DRY_PALM_FOREST,1771060,0.2702,0,0.0000,-406336,-408224
ORANGE_XERIC_MOUNTAINS,348450,0.0532,0,0.0000,-406880,-233504
ORANGE_XERIC_SHRUBLAND,1687326,0.2575,0,0.0000,-406592,-408224
OVERGROWN_CLIFFS,3334541,0.5088,0,0.0000,-408096,-404000
OVERGROWN_DUGOUT,0,0.0000,25953120,3.9601,-406912,-409472
PALE_GARDEN,3586674,0.5473,1,0.0000,-409248,-407712
PALE_GARDEN_COAST,99990,0.0153,0,0.0000,-405632,-401632
PALM_BEACH,405933,0.0619,0,0.0000,-408128,-403648
PALM_FOREST,3436793,0.5244,0,0.0000,-407200,-408928
PEARLESCENT_DESERT,2126854,0.3245,0,0.0000,-407264,-392352
PERMAFROST_CLIFFS,1213578,0.1852,0,0.0000,-408480,-399776
PILLOW_PLAINS_INNER,1077722,0.1644,0,0.0000,-407712,-405024
PILLOW_PLAINS_MIDDLE,337887,0.0516,0,0.0000,-407680,-404928
PILLOW_PLAINS_OUTER,393285,0.0600,0,0.0000,-407520,-405088
PINE_BARRENS,2993669,0.4568,1240,0.0002,-409280,-408064
PINE_CANOPY,1691154,0.2580,0,0.0000,-409280,-405568
POLAR_MUSHROOM_COAST,13286,0.0020,465,0.0001,-409088,11296
POLAR_MUSHROOM_FIELDS,241829,0.0369,6321,0.0010,-407904,-352352
POLAR_PALE_GARDEN,1862124,0.2841,51235,0.0078,-408640,-409600
POLAR_PALE_GARDEN_COAST,42976,0.0066,1358,0.0002,-409600,-339968
PRAIRIE,3397739,0.5185,0,0.0000,-406464,-409376
PRISMATIC_SPRING,1263038,0.1927,1147779,0.1751,-409088,-404832
RED_ARID_PALE_GARDEN,588612,0.0898,0,0.0000,-406240,-361152
RED_ARID_PALE_GARDEN_COAST,8046,0.0012,0,0.0000,-407168,256928
RED_DESERT,1857399,0.2834,0,0.0000,-405824,-408768
RED_DRY_PALM_FOREST,441799,0.0674,0,0.0000,-407808,-408416
RED_MAPLE_GROVE,1058327,0.1615,8,0.0000,-408224,-409536
RED_XERIC_MOUNTAINS,718676,0.1097,0,0.0000,-407904,-408928
RED_XERIC_SHRUBLAND,4496150,0.6861,0,0.0000,-405536,-408352
REDWOOD_WOODLANDS,2137776,0.3262,0,0.0000,-409344,-406496
ROCKY_DESERT,3480960,0.5312,0,0.0000,-406400,-408768
ROCKY_GRASSLAND,2972383,0.4535,0,0.0000,-407904,-401056
ROCKY_JUNGLE,1873080,0.2858,0,0.0000,-407360,-403360
ROCKY_REFUGE,2956886,0.4512,0,0.0000,-408608,-409600
ROCKY_SEA_CAVES,68420,0.0104,4,0.0000,-409088,-408288
ROCKY_SHALLOW_OCEAN,158030,0.0241,33286,0.0051,-407584,-387584
SAKURA_CAVERNS,0,0.0000,17335626,2.6452,-408192,-409600
SAKURA_GROVE,3243962,0.4950,0,0.0000,-407136,-409504
SAKURA_STREAMS,1220416,0.1862,0,0.0000,-406592,-396896
SAKURA_WOODLANDS,2228548,0.3400,0,0.0000,-409216,-407040
SALT_FLATS,970133,0.1480,0,0.0000,-407744,-405696
SANDY_CHAMBERS,0,0.0000,17366387,2.6499,-405536,-408352
SANDY_SPLITS,4340487,0.6623,0,0.0000,-407232,-408928
SAVANNA,3417126,0.5214,0,0.0000,-407648,-403712
SAVANNA_OVERHANGS,4085944,0.6235,0,0.0000,-408128,-388384
SCARLET_SANCTUARY,4457922,0.6802,0,0.0000,-405888,-407648
SCULK_SWAMP,780434,0.1191,724036,0.1105,-409152,-402176
SEAGRASS_MEADOW,9611305,1.4666,1857485,0.2834,-407584,-404640
SEARING_TORS,763161,0.1164,0,0.0000,-409600,-390752
SECLUDED_VALLEY,1092502,0.1667,915500,0.1397,-407488,-408832
SECLUDED_VALLEY_OUTER,1301818,0.1986,1117409,0.1705,-407584,-408832
SEQUOIA_FOREST,4915918,0.7501,5,0.0000,-405728,-406176
SHALE_BEACH,1229891,0.1877,436,0.0001,-408832,-408256
SHALLOW_CORAL_OCEAN,3421586,0.5221,662673,0.1011,-407872,-403424
SHRUB_BEACH,564621,0.0862,0,0.0000,-409056,-407008
SINKHOLE_FROZEN,3427783,0.5230,3208656,0.4896,-409504,-409568
SINKHOLE_JUNGLE,4515170,0.6890,4154008,0.6339,-406656,-408800
SNOWDRIFT_COASTS,257976,0.0394,21506,0.0033,-409600,-399936
SNOWSWEPT_MEADOWS,1581176,0.2413,79,0.0000,-405760,-405920
SNOWY_BADLANDS,1182058,0.1804,0,0.0000,-409600,-408832
SNOWY_BIRCH_FOREST,2427547,0.3704,261,0.0000,-408384,-406496
SNOWY_BLACKSTONE_MOUNTAINS,633728,0.0967,957,0.0001,-406560,-323360
SNOWY_DUNES,1969107,0.3005,8,0.0000,-409600,-409216
SNOWY_MEADOW,4350117,0.6638,3451,0.0005,-405792,-400160
SNOWY_MOUNTAINS,1393813,0.2127,112,0.0000,-406336,-409600
SNOWY_PLAINS,3757387,0.5733,25159,0.0038,-408800,-405472
SNOWY_SEA_CAVES,1119663,0.1708,53321,0.0081,-407936,-405984
SNOWY_SPIRES,4939444,0.7537,550,0.0001,-409600,-409600
SNOWY_TAIGA,4265576,0.6509,386,0.0001,-409344,-408672
SPRUCE_CAVERNS,0,0.0000,43185727,6.5896,-409344,-409600
SPRUCE_WOODLANDS,5290306,0.8072,549,0.0001,-408992,-409248
STEPPE,2437440,0.3719,0,0.0000,-405536,-409344
STONEGATE_SEAS,12094607,1.8455,12009208,1.8325,-408960,-407616
SUBTERRANEAN_MESA,0,0.0000,17312943,2.6417,-407520,-409600
SUBTROPICAL_DEEP_DEPTHS,2080523,0.3175,1822857,0.2781,-406720,-402080
SUBTROPICAL_DEEP_DEPTHS_TRENCH,61996,0.0095,54244,0.0083,-406688,-402080
SUBTROPICAL_DEEP_OCEAN,4307072,0.6572,3773420,0.5758,-408960,-404896
SUBTROPICAL_DEEP_OCEAN_VENTS,216843,0.0331,93115,0.0142,-409600,-405664
SUBTROPICAL_OCEAN,13474849,2.0561,7673314,1.1709,-409472,-405984
SUBTROPICAL_OCEAN_OVERHANGS,3601165,0.5495,703340,0.1073,-409184,-404960
SUBTROPICAL_OCEAN_SLOPES,8142850,1.2425,1576305,0.2405,-409088,-405088
SUBTROPICAL_OCEAN_TRENCH,430125,0.0656,183583,0.0280,-409504,-405920
SUGAR_PINE_WOODLANDS,3597778,0.5490,0,0.0000,-407584,-406336
SUNFLOWER_PRAIRIE,1493526,0.2279,0,0.0000,-408704,-402848
SWAMP,1698451,0.2592,1549510,0.2364,-409600,-405152
TAIGA,4710326,0.7187,2,0.0000,-408032,-409600
TAIGA_CLEARING,5185888,0.7913,1,0.0000,-409600,-407520
TALL_TIMBERLAND,3218067,0.4910,3,0.0000,-407360,-407520
TAR_PITS,982935,0.1500,0,0.0000,-406784,-408672
TEMPERATE_ALPHA_MOUNTAINS,1036295,0.1581,0,0.0000,-408864,-374752
TEMPERATE_EXTINCT_VOLCANO,1416975,0.2162,0,0.0000,-406912,-397920
TEMPERATE_GRASSLAND,3387659,0.5169,0,0.0000,-405728,-409600
TEMPERATE_MESA,1196498,0.1826,0,0.0000,-407264,-400896
TEMPERATE_MONTANE_RAINFOREST,2105775,0.3213,0,0.0000,-407296,-387872
TEMPERATE_MOUNTAINS,1043984,0.1593,0,0.0000,-407680,-401760
TEMPERATE_OVERPASS,2982062,0.4550,0,0.0000,-409024,-404160
TEMPERATE_RAINFOREST,3236647,0.4939,0,0.0000,-406880,-404384
TEMPERATE_SINKHOLE,220910,0.0337,0,0.0000,-407520,-409472
TEMPERATE_SINKHOLE_BORDER,587222,0.0896,495307,0.0756,-407488,-409568
TERRACOTTA_CAVES,0,0.0000,8636094,1.3178,-409440,-409408
TERRACOTTA_TOMBS,0,0.0000,16522386,2.5211,-409568,-409600
TRAVERTINE_TERRACES,698004,0.1065,0,0.0000,-405536,-335968
TROPICAL_DEEP_DEPTHS,2032517,0.3101,1777607,0.2712,-409216,-379488
TROPICAL_DEEP_DEPTHS_TRENCH,60492,0.0092,52677,0.0080,-409248,-379392
TROPICAL_DEEP_OCEAN,2093781,0.3195,1832728,0.2797,-409600,-395808
TROPICAL_DEEP_OCEAN_VENTS,24975,0.0038,14364,0.0022,-407488,-383456
TROPICAL_EXTINCT_VOLCANO,1363351,0.2080,0,0.0000,-407456,-388352
TROPICAL_FLOODPLAIN,559942,0.0854,0,0.0000,-406656,-367776
TROPICAL_ISLAND_SHALLOWS,985920,0.1504,491299,0.0750,-409600,-396576
TROPICAL_MESA,4593525,0.7009,0,0.0000,-405568,-391520
TROPICAL_MUSHROOM_CAVES,0,0.0000,8619203,1.3152,-408384,-408320
TROPICAL_MUSHROOM_COAST,30070,0.0046,0,0.0000,-406048,-366688
TROPICAL_MUSHROOM_FIELDS,859664,0.1312,0,0.0000,-405632,-366752
TROPICAL_OCEAN,2535947,0.3870,1445439,0.2206,-406656,-393120
TROPICAL_OCEAN_OVERHANGS,1152033,0.1758,227515,0.0347,-407296,-403808
TROPICAL_OCEAN_SLOPES,2639785,0.4028,1501994,0.2292,-405568,-398368
TROPICAL_OCEAN_TRENCH,50046,0.0076,28453,0.0043,-406624,-384128
TROPICAL_RAINFOREST,3885607,0.5929,0,0.0000,-407296,-403680
TROPICAL_SINKHOLE,216846,0.0331,0,0.0000,-406976,-403488
TROPICAL_SINKHOLE_BORDER,580644,0.0886,484547,0.0739,-407104,-403552
TUNDRA,3426392,0.5228,3151,0.0005,-405568,-404064
TUNDRA_TRACKS,707635,0.1080,440,0.0001,-408896,-398368
VERDANT_VALLEYS,4574696,0.6980,3951477,0.6029,-407264,-404672
VERTICAL_VISTAS,547189,0.0835,77,0.0000,-409408,-347104
VERTICAL_VISTAS_FROZEN,662232,0.1010,123018,0.0188,-406944,-365824
VERTICAL_VISTAS_WARM,1977166,0.3017,0,0.0000,-406560,-407264
VINE_VAULT,0,0.0000,16508573,2.5190,-406560,-409568
WATERY_WILDS,557472,0.0851,0,0.0000,-407648,-373760
WET_SAVANNA,3585547,0.5471,0,0.0000,-406272,-386336
WHITE_WALLOWS,2526063,0.3854,0,0.0000,-407520,-409600
WINTRY_SEAS,3866884,0.5900,3865249,0.5898,-409568,-405600
WINTRY_WATERS,224754,0.0343,218706,0.0334,-409248,-386528
WOODED_BUTTES,5384145,0.8216,0,0.0000,-408032,-409536
XERIC_MOUNTAINS,766053,0.1169,0,0.0000,-408448,-408608
XERIC_SHRUBLAND,4650319,0.7096,0,0.0000,-406464,-408736
YELLOW_MAPLE_GROVE,2265957,0.3458,2,0.0000,-408128,-409600
